COD_USU;SEX_USU;FEC_NAC_USU;EDAD_USU;GRU_ET;PAI_USU;TIE_DIS;LEN_MAT;AUT_IDE_ET;NOM_CEN;FEC_ING;PER_ING;TIP_SEG_SAL;EST_ACT;FEC_EGR;MOT_EGR
547;1;2020-06-07;5;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-05-08;1;1;1;No aplica;11
547;1;2011-11-02;14;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-05-08;1;1;2;2026-01-29;1
487;2;2014-07-26;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-05-09;1;1;2;2026-01-29;4
548;1;2014-08-16;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-05-10;1;1;1;No aplica;11
548;2;2011-11-22;14;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-05-10;1;1;1;No aplica;11
551;1;2015-01-18;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-05-06;1;1;1;No aplica;11
554;2;2021-01-27;5;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-06-05;1;1;1;No aplica;11
554;2;2017-04-26;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-06-05;1;1;1;No aplica;11
554;2;2014-10-22;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-06-05;1;1;1;No aplica;11
555;1;2020-07-13;5;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-06-06;1;1;1;No aplica;11
555;1;2013-08-31;12;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-06-06;1;1;1;No aplica;11
557;1;2015-08-15;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-06-04;1;1;1;No aplica;11
558;1;2018-02-16;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-06-05;1;1;1;No aplica;11
559;1;2021-05-06;4;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-06-03;1;1;1;No aplica;11
560;2;2017-09-23;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-06-11;1;1;1;No aplica;11
565;1;2019-03-16;6;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-07-09;1;2;1;No aplica;11
565;2;2014-06-26;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-07-09;1;2;1;No aplica;11
565;1;2011-12-02;14;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-07-09;3;2;1;No aplica;11
570;1;2021-04-11;4;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-07-09;1;1;1;No aplica;11
571;1;2014-07-07;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-08-13;1;1;1;No aplica;11
575;1;2021-07-22;4;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-08-07;1;1;1;No aplica;11
575;1;2018-03-10;7;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-08-07;1;1;1;No aplica;11
580;1;2008-12-14;17;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-08-15;3;1;2;2026-01-29;9
591;1;2014-06-26;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-10-04;1;1;2;2026-01-29;4
591;1;2011-05-17;14;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-10-04;1;1;2;2026-01-29;4
592;2;2016-01-09;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-09-16;1;1;1;No aplica;11
592;2;2014-04-11;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-09-16;1;1;1;No aplica;11
593;1;2016-10-13;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-09-24;1;1;2;2026-01-29;9
593;2;2013-03-31;12;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-09-24;1;1;2;2026-01-29;9
238;1;2014-01-11;12;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-10-17;1;1;1;No aplica;11
300;2;2018-12-16;7;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-10-11;1;1;1;No aplica;11
300;1;2014-02-13;12;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-10-11;1;1;1;No aplica;11
594;2;2017-12-12;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-11-15;1;2;1;No aplica;11
597;2;2017-08-25;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-11-08;1;1;1;No aplica;11
597;2;2015-07-09;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-11-08;1;1;1;No aplica;11
599;2;2016-01-04;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-11-16;1;1;1;No aplica;11
600;1;2017-04-04;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-11-12;1;1;2;2026-01-29;9
600;2;2012-03-19;13;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2024-11-12;1;1;2;2026-01-29;9
604;1;2017-08-16;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-01-07;1;1;1;No aplica;11
605;1;2021-08-08;4;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-01-09;1;1;2;2026-02-27;10
605;2;2017-05-02;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-01-09;1;1;2;2026-02-27;10
605;2;2012-05-11;13;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-01-09;3;1;2;2026-02-27;10
449;2;2021-11-21;4;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-01-28;1;1;2;2026-01-29;1
607;1;2013-03-20;12;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-01-23;1;1;1;No aplica;11
607;2;2011-11-21;14;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-01-23;3;1;1;No aplica;11
265;1;2021-06-20;4;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-02-05;1;1;1;No aplica;11
265;2;2017-08-07;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-02-05;1;1;1;No aplica;11
608;2;2018-03-22;7;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-02-14;1;1;1;No aplica;11
608;2;2014-11-07;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-02-14;1;1;1;No aplica;11
608;2;2011-01-07;15;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-02-14;3;1;1;No aplica;11
609;1;2014-04-08;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-02-04;1;1;1;No aplica;11
610;1;2018-05-18;7;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-02-05;1;1;1;No aplica;11
610;1;2014-09-07;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-02-05;1;1;1;No aplica;11
611;2;2019-06-08;6;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-02-11;5;1;1;No aplica;11
611;1;2015-02-02;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-02-11;5;1;1;No aplica;11
238;2;2017-01-28;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-02-06;1;1;1;No aplica;11
613;1;2017-12-28;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-02-13;1;1;1;No aplica;11
613;1;2015-07-19;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-02-13;1;1;1;No aplica;11
614;2;2012-09-06;13;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-02-07;1;1;1;No aplica;11
614;1;2010-09-21;15;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-02-07;3;1;1;No aplica;11
615;2;2017-07-31;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-02-11;1;1;1;No aplica;11
616;1;2016-12-25;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-02-13;1;1;1;No aplica;11
619;1;2015-09-16;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-01-30;1;1;1;No aplica;11
619;2;2014-05-21;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-01-30;1;1;1;No aplica;11
621;1;2022-03-23;3;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-03-11;1;1;1;No aplica;11
621;1;2018-06-09;7;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-03-11;1;1;1;No aplica;11
622;2;2015-03-28;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-03-12;1;1;2;2026-01-29;3
624;2;2009-07-12;16;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-04-01;2;1;1;No aplica;11
625;2;2015-04-25;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-04-10;1;1;1;No aplica;11
626;1;2018-01-15;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-04-10;1;1;1;No aplica;11
627;1;2014-10-13;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-04-02;1;1;1;No aplica;11
628;1;2015-07-05;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-04-04;1;1;2;2026-01-29;1
628;2;2012-10-28;13;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-04-04;3;1;2;2026-01-29;1
629;1;2017-07-07;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-04-05;1;1;1;No aplica;11
629;1;2016-02-23;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-04-05;1;1;1;No aplica;11
241;2;2015-04-29;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-04-08;3;1;1;No aplica;11
632;2;2017-12-12;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-04-10;1;1;2;2026-01-29;9
634;1;2016-08-27;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-04-09;1;1;1;No aplica;11
634;2;2013-12-11;12;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-04-09;1;1;1;No aplica;11
635;1;2020-12-16;5;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-04-02;1;1;2;2026-01-29;4
635;2;2013-06-18;12;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-04-02;1;1;2;2026-01-29;4
636;2;2017-01-14;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-04-07;1;1;1;No aplica;11
636;2;2014-10-31;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-04-07;1;1;1;No aplica;11
458;1;2019-07-04;6;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-04-02;1;1;1;No aplica;11
637;2;2016-11-23;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-04-10;1;1;1;No aplica;11
329;2;2016-10-30;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-04-09;1;1;1;No aplica;11
329;1;2022-01-02;4;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-04-09;1;1;1;No aplica;11
638;1;2015-11-09;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-04-08;1;1;1;No aplica;11
639;1;2020-04-20;5;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-05-08;1;1;1;No aplica;11
639;2;2014-11-04;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-05-08;1;1;1;No aplica;11
641;2;2016-05-19;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-05-02;1;1;1;No aplica;11
641;2;2013-12-15;12;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-05-02;3;1;1;No aplica;11
642;1;2021-03-18;4;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-05-19;7;1;2;2026-01-29;2
642;1;2019-03-17;6;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-05-19;7;1;2;2026-01-29;2
310;2;2014-04-08;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2021-05-25;3;1;1;No aplica;11
310;1;2012-04-17;13;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2021-05-25;3;1;1;No aplica;11
310;2;2011-02-21;15;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2021-05-25;3;1;1;No aplica;11
643;2;2015-08-11;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-05-21;3;2;1;No aplica;11
643;1;2011-10-15;14;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-05-21;3;2;1;No aplica;11
644;2;2018-11-07;7;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-06-06;1;1;1;No aplica;11
644;2;2017-06-08;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-06-06;1;1;1;No aplica;11
645;1;2016-05-14;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-06-05;1;1;2;2026-01-29;1
646;2;2018-11-17;7;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-06-03;1;1;1;No aplica;11
646;1;2012-07-08;13;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-06-03;3;1;1;No aplica;11
647;2;2016-03-10;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-07-02;1;2;2;2026-02-27;10
131;2;2013-03-22;12;4;COLOMBIA;3;10;5;CEDIF CAJAMARCA;2025-07-04;1;2;1;No aplica;11
131;1;2011-02-12;15;4;COLOMBIA;3;10;5;CEDIF CAJAMARCA;2025-07-04;1;2;1;No aplica;11
265;1;2011-11-05;14;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-07-14;1;1;1;No aplica;11
326;1;2014-08-22;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-07-08;1;1;1;No aplica;11
379;2;2013-02-06;13;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2022-03-25;1;1;2;2026-01-29;4
333;2;2013-12-30;12;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2022-01-28;1;1;1;No aplica;11
288;2;2018-01-04;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2021-01-25;1;2;1;No aplica;11
356;2;2013-12-06;12;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2022-02-25;3;1;1;No aplica;11
648;2;2018-11-05;7;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-07-22;1;1;2;2026-02-27;1
649;2;2022-02-02;4;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-08-14;1;1;2;2026-01-29;2
649;2;2017-12-24;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-08-14;1;1;2;2026-01-29;2
559;2;2022-07-13;3;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-08-01;1;1;1;No aplica;11
650;1;2015-05-02;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-08-05;1;1;1;No aplica;11
651;1;2022-07-14;3;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-08-07;1;1;1;No aplica;11
652;1;2022-03-01;3;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-08-07;1;1;2;2026-02-27;1
652;2;2020-07-20;5;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-08-07;1;1;2;2026-02-27;1
652;2;2012-06-08;13;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-08-07;3;1;2;2026-02-27;1
625;1;2022-07-06;3;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-08-12;1;1;1;No aplica;11
625;1;2022-07-06;3;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-08-12;1;1;1;No aplica;11
653;2;2019-10-24;6;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-08-13;1;1;1;No aplica;11
654;1;2020-01-23;6;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-09-01;1;1;1;No aplica;11
655;2;2017-12-15;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-09-08;1;1;1;No aplica;11
656;1;2016-09-18;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-09-09;1;1;1;No aplica;11
657;1;2017-07-05;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-09-15;1;1;1;No aplica;11
658;2;2017-04-29;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-10-09;1;1;1;No aplica;11
659;1;2018-05-22;7;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-10-14;3;1;1;No aplica;11
660;1;2017-08-10;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-10-02;1;1;1;No aplica;11
661;2;2022-07-24;3;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-10-03;1;1;1;No aplica;11
597;1;2022-04-25;3;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-10-06;1;1;1;No aplica;11
662;2;2018-11-14;7;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-10-13;1;1;1;No aplica;11
663;1;2014-11-09;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-10-16;1;1;1;No aplica;11
664;1;2022-01-20;4;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-11-04;1;1;1;No aplica;11
665;1;2012-05-29;13;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-11-06;3;1;1;No aplica;11
665;1;2011-04-04;14;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-11-06;3;1;1;No aplica;11
665;2;2010-08-26;15;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-11-06;3;1;1;No aplica;11
666;1;2010-08-30;15;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-11-07;3;1;1;No aplica;11
667;1;2017-03-31;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-11-10;1;1;1;No aplica;11
668;2;2009-12-04;16;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-11-11;3;1;1;No aplica;11
668;2;2009-12-04;16;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-11-11;3;1;1;No aplica;11
669;2;2015-12-29;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-11-12;1;1;1;No aplica;11
670;1;2018-02-02;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-11-05;3;1;1;No aplica;11
670;1;2015-03-25;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-11-05;3;1;1;No aplica;11
671;2;2010-06-24;15;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-11-14;3;1;1;No aplica;11
672;1;2018-05-10;7;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-11-14;1;1;1;No aplica;11
672;1;2015-02-24;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-11-14;3;1;1;No aplica;11
330;1;2009-10-31;16;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-11-12;3;1;1;No aplica;11
673;1;2015-01-09;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-12-03;1;1;1;No aplica;11
594;2;2022-10-17;3;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2025-12-05;1;1;1;No aplica;11
674;1;2019-05-20;6;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2026-01-06;1;1;1;No aplica;11
675;1;2019-01-06;7;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2026-01-05;1;1;1;No aplica;11
675;1;2013-08-22;12;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2026-01-05;3;1;1;No aplica;11
675;2;2012-06-14;13;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2026-01-05;3;1;1;No aplica;11
676;1;2020-07-21;5;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2026-01-07;1;1;1;No aplica;11
677;2;2021-05-01;4;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2026-01-08;1;1;1;No aplica;11
677;2;2019-12-22;6;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2026-01-08;1;1;1;No aplica;11
678;2;2016-07-26;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2026-01-12;1;1;1;No aplica;11
679;2;2021-12-23;4;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2026-01-09;1;1;1;No aplica;11
679;2;2017-08-14;8;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2026-01-09;1;1;1;No aplica;11
680;1;2021-07-12;4;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2026-01-13;1;1;1;No aplica;11
680;1;2019-11-14;6;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2026-01-13;1;1;1;No aplica;11
681;2;2019-12-07;6;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2026-01-09;1;1;1;No aplica;11
681;2;2015-10-12;10;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2026-01-09;1;1;1;No aplica;11
682;2;2021-03-26;4;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2026-01-05;1;1;1;No aplica;11
555;2;2022-12-05;3;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2026-01-07;1;1;1;No aplica;11
683;2;2017-01-17;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2026-01-12;1;1;1;No aplica;11
683;1;2014-12-03;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2026-01-12;3;1;1;No aplica;11
684;2;2022-06-04;3;2;PERÚ;3;10;7;CEDIF CAJAMARCA;2026-01-14;1;1;1;No aplica;11
684;1;2020-02-15;6;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2026-01-14;1;1;1;No aplica;11
684;2;2016-03-14;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2026-01-14;1;1;1;No aplica;11
684;2;2009-11-24;16;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2026-01-14;3;1;1;No aplica;11
685;1;2016-12-16;9;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2026-01-13;1;2;1;No aplica;11
685;1;2014-03-14;11;3;PERÚ;3;10;7;CEDIF CAJAMARCA;2026-01-13;1;2;1;No aplica;11
685;2;2012-08-21;13;4;PERÚ;3;10;7;CEDIF CAJAMARCA;2026-01-13;3;2;1;No aplica;11
121200577;2;2018-09-03;7;3;PERÚ;3;2;2;CEDIF JULI;2025-03-03;1;1;1;No aplica;11
121200577;2;2014-08-20;11;3;PERÚ;3;2;2;CEDIF JULI;2025-03-03;1;1;1;No aplica;11
121200577;2;2010-01-27;16;4;PERÚ;3;2;2;CEDIF JULI;2025-03-03;1;1;2;2026-02-02;10
121200534;1;2015-08-07;10;3;PERÚ;3;2;2;CEDIF JULI;2024-03-04;1;1;1;No aplica;11
121200534;2;2018-01-02;8;3;PERÚ;3;2;2;CEDIF JULI;2024-03-04;1;1;1;No aplica;11
121200639;2;2017-07-12;8;3;PERÚ;3;2;2;CEDIF JULI;2025-01-20;2;1;1;No aplica;11
121200639;2;2012-09-28;13;4;PERÚ;3;2;2;CEDIF JULI;2025-01-20;2;1;1;No aplica;11
121200599;1;2021-09-16;4;2;PERÚ;3;2;2;CEDIF JULI;2025-01-06;8;1;1;No aplica;11
121200707;1;2014-10-19;11;3;PERÚ;3;2;2;CEDIF JULI;2025-07-01;2;1;1;No aplica;11
121200707;1;2013-08-31;12;4;PERÚ;3;2;2;CEDIF JULI;2025-07-01;2;1;1;No aplica;11
121200707;2;2010-07-06;15;4;PERÚ;3;2;2;CEDIF JULI;2025-07-01;2;1;2;2026-02-02;10
121200696;1;2015-05-10;10;3;PERÚ;3;2;2;CEDIF JULI;2025-05-01;1;1;1;No aplica;11
121200696;1;2013-04-10;12;4;PERÚ;3;2;2;CEDIF JULI;2025-05-02;1;1;1;No aplica;11
121200442;2;2016-05-06;9;3;PERÚ;3;2;2;CEDIF JULI;2023-06-05;1;1;1;No aplica;11
121200716;1;2015-10-24;10;3;PERÚ;3;2;2;CEDIF JULI;2025-11-01;1;1;1;No aplica;11
121200710;1;2016-04-28;9;3;PERÚ;3;2;2;CEDIF JULI;2025-09-01;1;1;1;No aplica;11
121200522;1;2021-03-17;4;2;PERÚ;3;2;2;CEDIF JULI;2024-03-04;1;1;1;No aplica;11
121200522;2;2015-09-26;10;3;PERÚ;3;2;2;CEDIF JULI;2024-03-04;1;1;1;No aplica;11
121200718;1;2016-08-24;9;3;PERÚ;3;2;2;CEDIF JULI;2025-11-01;1;1;1;No aplica;11
121200718;1;2012-11-27;13;4;PERÚ;3;2;2;CEDIF JULI;2025-11-01;1;1;1;No aplica;11
121200672;1;2020-09-08;5;2;PERÚ;3;2;2;CEDIF JULI;2025-03-03;1;1;1;No aplica;11
121200675;1;2022-02-04;4;2;PERÚ;3;2;2;CEDIF JULI;2025-03-03;1;1;1;No aplica;11
121200663;1;2018-12-04;7;3;PERÚ;3;2;2;CEDIF JULI;2025-03-03;1;1;1;No aplica;11
121200663;2;2016-02-26;10;3;PERÚ;3;2;2;CEDIF JULI;2025-03-03;1;1;1;No aplica;11
121200719;1;2017-07-25;8;3;PERÚ;3;2;2;CEDIF JULI;2025-11-01;1;1;1;No aplica;11
121200719;1;2013-11-08;12;4;PERÚ;3;2;2;CEDIF JULI;2025-11-01;1;1;1;No aplica;11
121200719;1;2009-10-16;16;4;PERÚ;3;2;2;CEDIF JULI;2025-11-01;1;1;1;No aplica;11
121200612;2;2019-06-06;6;3;PERÚ;3;2;2;CEDIF JULI;2025-01-13;4;1;1;No aplica;11
121200612;1;2019-06-06;6;3;PERÚ;3;2;2;CEDIF JULI;2025-01-13;4;1;1;No aplica;11
121200584;1;2020-04-16;5;2;PERÚ;3;2;2;CEDIF JULI;2024-07-01;4;1;1;No aplica;11
121200563;1;2018-01-20;8;3;PERÚ;3;2;2;CEDIF JULI;2025-03-03;1;1;1;No aplica;11
121200563;2;2009-08-08;16;4;PERÚ;3;2;2;CEDIF JULI;2025-03-03;1;1;2;2026-02-02;10
121200571;1;2016-09-26;9;3;PERÚ;3;2;2;CEDIF JULI;2024-04-03;1;1;2;2026-02-02;10
121200717;1;2014-01-16;12;4;PERÚ;3;2;2;CEDIF JULI;2025-11-01;1;1;2;2026-02-02;10
121200711;1;2017-02-20;9;3;PERÚ;3;2;2;CEDIF JULI;2025-09-01;1;1;1;No aplica;11
121200559;1;2021-06-25;4;2;PERÚ;3;2;2;CEDIF JULI;2025-01-06;1;1;2;2026-02-02;10
121200654;2;2022-03-09;3;2;PERÚ;3;2;2;CEDIF JULI;2025-03-03;1;1;1;No aplica;11
121200471;2;2016-11-10;9;3;PERÚ;3;2;2;CEDIF JULI;2024-01-08;1;1;1;No aplica;11
121200471;2;2013-07-06;12;4;PERÚ;3;2;2;CEDIF JULI;2024-01-08;4;1;1;No aplica;11
121200690;2;2021-12-24;4;2;PERÚ;3;2;2;CEDIF JULI;2025-03-03;1;1;1;No aplica;11
121200720;2;2021-09-07;4;2;PERÚ;3;2;2;CEDIF JULI;2026-01-07;1;1;1;No aplica;11
121200721;1;2017-04-30;8;3;PERÚ;3;2;2;CEDIF JULI;2026-01-07;1;1;1;No aplica;11
121200722;1;2018-03-24;7;3;PERÚ;3;2;2;CEDIF JULI;2026-01-07;1;1;1;No aplica;11
121200722;2;2015-10-30;10;3;PERÚ;3;2;2;CEDIF JULI;2026-01-07;1;1;1;No aplica;11
121200723;1;2022-06-20;3;2;PERÚ;3;2;2;CEDIF JULI;2026-01-05;1;1;1;No aplica;11
121200723;1;2022-06-20;3;2;PERÚ;3;2;2;CEDIF JULI;2026-01-05;1;1;1;No aplica;11
121200724;2;2022-05-19;3;2;PERÚ;3;2;2;CEDIF JULI;2026-01-05;1;1;1;No aplica;11
121200724;1;2017-06-07;8;3;PERÚ;3;2;2;CEDIF JULI;2026-01-05;1;1;1;No aplica;11
121200724;2;2012-05-15;13;4;PERÚ;3;2;2;CEDIF JULI;2026-01-05;1;1;1;No aplica;11
121200725;2;2019-01-18;7;3;PERÚ;3;2;2;CEDIF JULI;2026-01-07;1;1;1;No aplica;11
